1.500000000000000000e+01,1.700000000000000000e+01,2.158155441284179688e+00
1.700000000000000000e+01,1.400000000000000000e+01,3.432349681854248047e+00
3.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00
8.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,1.578822970390319824e+00
3.500000000000000000e+01,3.500000000000000000e+01,nan
1.600000000000000000e+01,1.700000000000000000e+01,1.991844177246093750e+00
2.300000000000000000e+01,2.600000000000000000e+01,1.471517801284790039e+00
2.200000000000000000e+01,2.200000000000000000e+01,2.471517562866210938e+00
3.300000000000000000e+01,2.500000000000000000e+01,2.471517562866210938e+00
3.200000000000000000e+01,3.200000000000000000e+01,nan
3.600000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+00
1.300000000000000000e+01,1.400000000000000000e+01,1.367879390716552734e+00
2.500000000000000000e+01,2.500000000000000000e+01,2.609791994094848633e+00
2.900000000000000000e+01,2.900000000000000000e+01,2.471517562866210938e+00
3.000000000000000000e+00,9.000000000000000000e+00,nan
2.600000000000000000e+01,2.600000000000000000e+01,nan
2.300000000000000000e+01,2.600000000000000000e+01,nan
3.300000000000000000e+01,2.500000000000000000e+01,2.471517562866210938e+00
9.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
6.000000000000000000e+00,8.000000000000000000e+00,1.468701362609863281e+00
1.600000000000000000e+01,1.400000000000000000e+01,2.623908519744873047e+00
3.000000000000000000e+01,3.000000000000000000e+01,3.735758781433105469e+00
1.100000000000000000e+01,1.100000000000000000e+01,nan
3.300000000000000000e+01,2.500000000000000000e+01,2.471517562866210938e+00
1.500000000000000000e+01,1.600000000000000000e+01,1.539438843727111816e+00
1.500000000000000000e+01,1.600000000000000000e+01,1.200891971588134766e+00
8.000000000000000000e+00,3.000000000000000000e+00,1.746782302856445312e+00
1.400000000000000000e+01,1.400000000000000000e+01,1.672111392021179199e+00
1.300000000000000000e+01,1.400000000000000000e+01,2.367879390716552734e+00
2.700000000000000000e+01,2.700000000000000000e+01,3.199524641036987305e+00
9.000000000000000000e+00,7.000000000000000000e+00,1.778944253921508789e+00
1.000000000000000000e+00,5.000000000000000000e+00,2.241915941238403320e+00
2.900000000000000000e+01,2.900000000000000000e+01,2.471517562866210938e+00
3.000000000000000000e+01,3.000000000000000000e+01,3.735758781433105469e+00
3.000000000000000000e+00,3.000000000000000000e+00,1.596549630165100098e+00
2.700000000000000000e+01,2.700000000000000000e+01,3.199524641036987305e+00
2.600000000000000000e+01,2.600000000000000000e+01,nan
1.000000000000000000e+00,2.200000000000000000e+01,2.892287969589233398e+00
3.600000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+00
0.000000000000000000e+00,8.000000000000000000e+00,1.788247823715209961e+00
6.000000000000000000e+00,4.000000000000000000e+00,1.407721400260925293e+00
3.100000000000000000e+01,3.100000000000000000e+01,2.702449321746826172e+00
1.300000000000000000e+01,1.200000000000000000e+01,nan
1.600000000000000000e+01,1.700000000000000000e+01,2.251777410507202148e+00
7.000000000000000000e+00,9.000000000000000000e+00,1.064427733421325684e+00
2.300000000000000000e+01,2.600000000000000000e+01,nan
2.600000000000000000e+01,2.600000000000000000e+01,nan
4.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00
3.300000000000000000e+01,2.500000000000000000e+01,2.471517562866210938e+00
2.600000000000000000e+01,2.600000000000000000e+01,nan
7.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
1.700000000000000000e+01,1.700000000000000000e+01,3.007441997528076172e+00
3.700000000000000000e+01,2.700000000000000000e+01,2.518087387084960938e+00
2.400000000000000000e+01,2.400000000000000000e+01,nan
3.500000000000000000e+01,3.500000000000000000e+01,nan
6.000000000000000000e+00,9.000000000000000000e+00,1.600085973739624023e+00
2.500000000000000000e+01,2.500000000000000000e+01,2.609791994094848633e+00
2.400000000000000000e+01,2.400000000000000000e+01,nan
2.400000000000000000e+01,2.400000000000000000e+01,nan
4.000000000000000000e+00,9.000000000000000000e+00,1.946476936340332031e+00
2.200000000000000000e+01,2.200000000000000000e+01,2.471517562866210938e+00
1.000000000000000000e+00,2.200000000000000000e+01,2.177368879318237305e+00
3.000000000000000000e+00,5.000000000000000000e+00,1.220937252044677734e+00
2.200000000000000000e+01,2.200000000000000000e+01,2.938329696655273438e+00
7.000000000000000000e+00,7.000000000000000000e+00,2.801075935363769531e+00
1.500000000000000000e+01,1.600000000000000000e+01,2.909576892852783203e+00
3.000000000000000000e+01,3.000000000000000000e+01,3.735758781433105469e+00
7.000000000000000000e+00,9.000000000000000000e+00,nan
2.900000000000000000e+01,2.900000000000000000e+01,2.471517562866210938e+00
3.300000000000000000e+01,2.500000000000000000e+01,2.471517562866210938e+00
3.700000000000000000e+01,2.700000000000000000e+01,2.518087387084960938e+00
2.600000000000000000e+01,2.600000000000000000e+01,nan
4.000000000000000000e+00,4.000000000000000000e+00,2.227396249771118164e+00
4.000000000000000000e+00,8.000000000000000000e+00,1.367879390716552734e+00
3.000000000000000000e+00,9.000000000000000000e+00,nan
9.000000000000000000e+00,4.000000000000000000e+00,1.659794569015502930e+00
5.000000000000000000e+00,9.000000000000000000e+00,1.367879390716552734e+00
0.000000000000000000e+00,1.600000000000000000e+01,2.010408878326416016e+00
2.500000000000000000e+01,2.500000000000000000e+01,2.471517562866210938e+00
2.200000000000000000e+01,2.200000000000000000e+01,4.049329280853271484e+00
3.100000000000000000e+01,3.100000000000000000e+01,2.702449321746826172e+00
3.500000000000000000e+01,3.500000000000000000e+01,nan
4.000000000000000000e+00,4.000000000000000000e+00,2.070854425430297852e+00
1.300000000000000000e+01,1.700000000000000000e+01,2.471517562866210938e+00
2.800000000000000000e+01,2.800000000000000000e+01,nan
2.600000000000000000e+01,2.600000000000000000e+01,nan
2.000000000000000000e+00,1.400000000000000000e+01,1.371412038803100586e+00
2.400000000000000000e+01,2.400000000000000000e+01,nan
1.500000000000000000e+01,1.600000000000000000e+01,2.038810729980468750e+00
2.200000000000000000e+01,2.200000000000000000e+01,3.189616441726684570e+00
3.000000000000000000e+00,3.000000000000000000e+00,1.806279420852661133e+00
2.800000000000000000e+01,2.800000000000000000e+01,nan
3.200000000000000000e+01,3.200000000000000000e+01,nan
3.000000000000000000e+00,8.000000000000000000e+00,1.381539583206176758e+00
1.100000000000000000e+01,1.100000000000000000e+01,2.764380216598510742e+00
2.300000000000000000e+01,2.600000000000000000e+01,nan
1.000000000000000000e+00,5.000000000000000000e+00,2.110489845275878906e+00
2.400000000000000000e+01,2.400000000000000000e+01,nan
3.000000000000000000e+01,3.000000000000000000e+01,3.735758781433105469e+00
3.100000000000000000e+01,3.100000000000000000e+01,2.702449321746826172e+00
2.500000000000000000e+01,2.500000000000000000e+01,2.609791994094848633e+00
3.600000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+00
8.000000000000000000e+00,3.000000000000000000e+00,1.746782302856445312e+00
1.000000000000000000e+01,4.000000000000000000e+00,1.231807470321655273e+00
7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
2.300000000000000000e+01,2.600000000000000000e+01,nan
2.900000000000000000e+01,2.900000000000000000e+01,2.471517562866210938e+00
3.200000000000000000e+01,3.200000000000000000e+01,nan
9.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
1.200000000000000000e+01,1.400000000000000000e+01,3.171081542968750000e+00
1.700000000000000000e+01,1.400000000000000000e+01,2.325412273406982422e+00
2.500000000000000000e+01,2.500000000000000000e+01,2.471517562866210938e+00
1.400000000000000000e+01,1.400000000000000000e+01,2.000000000000000000e+00
8.000000000000000000e+00,8.000000000000000000e+00,2.428638458251953125e+00
8.000000000000000000e+00,8.000000000000000000e+00,2.115445375442504883e+00
3.100000000000000000e+01,3.100000000000000000e+01,2.702449321746826172e+00
1.500000000000000000e+01,1.600000000000000000e+01,1.750832080841064453e+00
3.000000000000000000e+01,3.000000000000000000e+01,3.735758781433105469e+00
3.600000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+00
1.000000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00
2.900000000000000000e+01,2.900000000000000000e+01,2.471517562866210938e+00
2.600000000000000000e+01,2.600000000000000000e+01,nan
3.400000000000000000e+01,3.400000000000000000e+01,nan
7.000000000000000000e+00,9.000000000000000000e+00,nan
1.100000000000000000e+01,1.100000000000000000e+01,nan
3.000000000000000000e+01,3.000000000000000000e+01,3.735758781433105469e+00
8.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
3.600000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+00
9.000000000000000000e+00,4.000000000000000000e+00,1.367879390716552734e+00
1.000000000000000000e+00,2.200000000000000000e+01,2.497655391693115234e+00
2.400000000000000000e+01,2.400000000000000000e+01,nan
2.800000000000000000e+01,2.800000000000000000e+01,nan
1.700000000000000000e+01,1.700000000000000000e+01,2.658612728118896484e+00
7.000000000000000000e+00,7.000000000000000000e+00,1.760395288467407227e+00
2.400000000000000000e+01,2.400000000000000000e+01,nan
3.000000000000000000e+01,3.000000000000000000e+01,3.735758781433105469e+00
1.500000000000000000e+01,3.000000000000000000e+00,4.000000000000000000e+00
1.700000000000000000e+01,1.700000000000000000e+01,2.044679641723632812e+00
8.000000000000000000e+00,6.000000000000000000e+00,1.367879390716552734e+00
1.700000000000000000e+01,1.700000000000000000e+01,2.488232851028442383e+00
2.800000000000000000e+01,2.800000000000000000e+01,nan
5.000000000000000000e+00,5.000000000000000000e+00,3.508473396301269531e+00
3.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00
3.200000000000000000e+01,3.200000000000000000e+01,nan
2.000000000000000000e+00,1.400000000000000000e+01,1.815346717834472656e+00
5.000000000000000000e+00,5.000000000000000000e+00,2.235749959945678711e+00
3.100000000000000000e+01,3.100000000000000000e+01,2.702449321746826172e+00
1.300000000000000000e+01,1.400000000000000000e+01,1.817880868911743164e+00
1.700000000000000000e+01,1.700000000000000000e+01,2.799081563949584961e+00
1.400000000000000000e+01,1.200000000000000000e+01,nan
2.300000000000000000e+01,2.600000000000000000e+01,nan
1.700000000000000000e+01,1.600000000000000000e+01,2.071241378784179688e+00
1.000000000000000000e+01,6.000000000000000000e+00,1.709270715713500977e+00
2.800000000000000000e+01,2.800000000000000000e+01,nan
1.700000000000000000e+01,1.700000000000000000e+01,1.756579160690307617e+00
0.000000000000000000e+00,2.200000000000000000e+01,2.704754590988159180e+00
2.800000000000000000e+01,2.800000000000000000e+01,nan
2.400000000000000000e+01,2.400000000000000000e+01,nan
5.000000000000000000e+00,5.000000000000000000e+00,3.187628746032714844e+00
1.300000000000000000e+01,1.400000000000000000e+01,2.367879390716552734e+00
2.500000000000000000e+01,2.500000000000000000e+01,2.471517562866210938e+00
0.000000000000000000e+00,5.000000000000000000e+00,1.952624320983886719e+00
3.400000000000000000e+01,3.400000000000000000e+01,nan
1.300000000000000000e+01,1.200000000000000000e+01,1.746116399765014648e+00
3.600000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+00
2.600000000000000000e+01,2.600000000000000000e+01,nan
1.700000000000000000e+01,1.700000000000000000e+01,2.471517562866210938e+00
5.000000000000000000e+00,8.000000000000000000e+00,1.367879390716552734e+00
5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000000e+00,8.000000000000000000e+00,2.366575002670288086e+00
1.000000000000000000e+00,1.400000000000000000e+01,1.204355716705322266e+00
3.700000000000000000e+01,2.700000000000000000e+01,2.518087387084960938e+00
0.000000000000000000e+00,3.000000000000000000e+00,1.439467191696166992e+00
7.000000000000000000e+00,7.000000000000000000e+00,3.225221157073974609e+00
1.200000000000000000e+01,1.400000000000000000e+01,1.367879390716552734e+00
1.200000000000000000e+01,1.200000000000000000e+01,1.934261560440063477e+00
2.200000000000000000e+01,2.200000000000000000e+01,2.764434337615966797e+00
2.200000000000000000e+01,2.200000000000000000e+01,2.704552650451660156e+00
3.400000000000000000e+01,3.400000000000000000e+01,nan
3.600000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+00
3.300000000000000000e+01,2.500000000000000000e+01,2.471517562866210938e+00
3.500000000000000000e+01,3.500000000000000000e+01,nan
2.800000000000000000e+01,2.800000000000000000e+01,nan
2.300000000000000000e+01,2.600000000000000000e+01,nan
3.200000000000000000e+01,3.200000000000000000e+01,nan
2.200000000000000000e+01,2.200000000000000000e+01,2.745144367218017578e+00
7.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00
3.400000000000000000e+01,3.400000000000000000e+01,nan
1.400000000000000000e+01,1.400000000000000000e+01,2.000000000000000000e+00
2.200000000000000000e+01,2.200000000000000000e+01,3.481967926025390625e+00
1.500000000000000000e+01,1.200000000000000000e+01,1.103638410568237305e+00
2.800000000000000000e+01,2.800000000000000000e+01,nan
1.400000000000000000e+01,1.200000000000000000e+01,nan
2.900000000000000000e+01,2.900000000000000000e+01,2.471517562866210938e+00
1.300000000000000000e+01,1.200000000000000000e+01,nan
1.700000000000000000e+01,1.700000000000000000e+01,nan
4.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00
6.000000000000000000e+00,4.000000000000000000e+00,2.777647972106933594e+00
3.300000000000000000e+01,2.500000000000000000e+01,2.471517562866210938e+00
1.700000000000000000e+01,1.600000000000000000e+01,1.367879390716552734e+00
5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
1.700000000000000000e+01,1.700000000000000000e+01,1.921505212783813477e+00
0.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,1.400000000000000000e+01,2.758512258529663086e+00
2.900000000000000000e+01,2.900000000000000000e+01,2.471517562866210938e+00
3.400000000000000000e+01,3.400000000000000000e+01,nan
2.900000000000000000e+01,2.900000000000000000e+01,2.471517562866210938e+00
3.200000000000000000e+01,3.200000000000000000e+01,nan
2.600000000000000000e+01,2.600000000000000000e+01,nan
1.000000000000000000e+01,7.000000000000000000e+00,1.000000000000000000e+00
3.600000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+00
7.000000000000000000e+00,1.000000000000000000e+01,1.355226039886474609e+00
2.400000000000000000e+01,2.400000000000000000e+01,nan
2.300000000000000000e+01,2.600000000000000000e+01,nan
1.000000000000000000e+01,1.000000000000000000e+01,3.452927589416503906e+00
3.200000000000000000e+01,3.200000000000000000e+01,nan
1.300000000000000000e+01,1.400000000000000000e+01,3.048442840576171875e+00
3.300000000000000000e+01,2.500000000000000000e+01,2.471517562866210938e+00
2.500000000000000000e+01,2.500000000000000000e+01,2.655673027038574219e+00
3.100000000000000000e+01,3.100000000000000000e+01,2.702449321746826172e+00
2.000000000000000000e+00,1.700000000000000000e+01,1.367879390716552734e+00
3.600000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+00
7.000000000000000000e+00,3.000000000000000000e+00,1.319692611694335938e+00
3.100000000000000000e+01,3.100000000000000000e+01,2.702449321746826172e+00
7.000000000000000000e+00,7.000000000000000000e+00,3.015826225280761719e+00
1.600000000000000000e+01,1.700000000000000000e+01,3.505768299102783203e+00
1.000000000000000000e+00,5.000000000000000000e+00,1.417794227600097656e+00
3.100000000000000000e+01,3.100000000000000000e+01,2.702449321746826172e+00
3.600000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+00
1.000000000000000000e+00,2.200000000000000000e+01,3.045619964599609375e+00
3.100000000000000000e+01,3.100000000000000000e+01,2.702449321746826172e+00
1.500000000000000000e+01,1.600000000000000000e+01,2.499655723571777344e+00
3.400000000000000000e+01,3.400000000000000000e+01,nan
1.000000000000000000e+01,1.000000000000000000e+01,3.281209707260131836e+00
8.000000000000000000e+00,9.000000000000000000e+00,nan
6.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,9.000000000000000000e+00,1.641047239303588867e+00
1.000000000000000000e+01,1.000000000000000000e+01,2.954447984695434570e+00
3.500000000000000000e+01,3.500000000000000000e+01,nan
2.800000000000000000e+01,2.800000000000000000e+01,nan
2.900000000000000000e+01,2.900000000000000000e+01,2.471517562866210938e+00
2.800000000000000000e+01,2.800000000000000000e+01,nan
2.700000000000000000e+01,2.700000000000000000e+01,3.199524641036987305e+00
3.100000000000000000e+01,3.100000000000000000e+01,2.702449321746826172e+00
3.100000000000000000e+01,3.100000000000000000e+01,2.702449321746826172e+00
3.000000000000000000e+01,3.000000000000000000e+01,3.735758781433105469e+00
1.200000000000000000e+01,1.600000000000000000e+01,2.095954895019531250e+00
1.000000000000000000e+01,1.000000000000000000e+01,3.496171951293945312e+00
1.400000000000000000e+01,1.400000000000000000e+01,3.966260194778442383e+00
2.900000000000000000e+01,2.900000000000000000e+01,2.471517562866210938e+00
1.000000000000000000e+00,2.200000000000000000e+01,2.548568248748779297e+00
2.000000000000000000e+00,1.400000000000000000e+01,1.695101737976074219e+00
2.000000000000000000e+00,1.400000000000000000e+01,1.658441781997680664e+00
1.700000000000000000e+01,1.700000000000000000e+01,2.186993837356567383e+00
1.100000000000000000e+01,1.100000000000000000e+01,nan
4.000000000000000000e+00,4.000000000000000000e+00,2.086694717407226562e+00
3.200000000000000000e+01,3.200000000000000000e+01,nan
2.800000000000000000e+01,2.800000000000000000e+01,nan
2.900000000000000000e+01,2.900000000000000000e+01,2.471517562866210938e+00
3.000000000000000000e+01,3.000000000000000000e+01,3.735758781433105469e+00
2.400000000000000000e+01,2.400000000000000000e+01,nan
1.200000000000000000e+01,1.700000000000000000e+01,2.214963436126708984e+00
8.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00
3.700000000000000000e+01,2.700000000000000000e+01,2.518087387084960938e+00
9.000000000000000000e+00,9.000000000000000000e+00,nan
7.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00
1.600000000000000000e+01,1.700000000000000000e+01,2.113214254379272461e+00
1.500000000000000000e+01,1.600000000000000000e+01,1.613682746887207031e+00
